URL,Author Name,Likes,Comments,Post Title,Caption,Date Published,Images,Author Avatar,Stars,Author Collect Nr,Author Fans Nr,Author Note Nr,Video URL,User URL
64dcd0b40000000010032ecc,斯黛啦学姐Stella,765,共 63 条评论,上纽学姐客观分享：上纽缺点,和大家分享过很多上海纽约的优点 但它确实也有一些缺点： 1. 上纽依旧是一所备受争议的学校，玻璃心的同学可能要谨慎考虑。我们依旧听到很多声音：不了解或者是质疑，“上海纽约大学是一所野鸡大学吗”“上海纽约大学是三本吗”这种言论，我们应对的最好方式，便是意识到认为上海纽约是野鸡大学的人本来就和你不是一个圈子的，也没必要产生交集和思维碰撞，而且黑红也是红，这也是扩大知名度的方式一种。面对不了解的人，其实好奇是打开话题很好的方式，我遇上很多的面试官，第一个问题就是“你们学校是在上海吗，我怎么没听说过。” 对我来说，这其实是branding自己很好的方式，可以向面试官介绍一下这是一所小众的大学，介绍一下生活，从而展现出自己是一个勇敢，敢于挑战第一个吃螃蟹的人。 2. 上纽的课程选择范围有限，很多专业也还没有，毕竟人少嘛，就不会有太多的选择。 3. 上纽在国内直接就业的未知性，上纽在国外申研/申博都是数据非常好的，国内就业毕竟知名度还是没有老牌大学大，可能就是开盲盒的过程，遇上知道的就知道，不知道的可能比较棘手，所以建议想申请的同学想清楚未来的感觉， 4. 上纽没有传统大学的校园感觉，确实缺少操场，最球场等大型设备。但学校也安排了其他体育课程替代课程。 5.  商科高阶课比较匮乏。到纽约Stern感觉确实那边教授各方面资源更好。商科课程的选择更多，教授背景也更强，我的推荐信基本上是找的纽约的教授写的。 7. 上海纽约大学要求学生在课业、差距以及其他方面面对较大的挑战，不断考验他们的抗压能力。从阅读全英文文献、撰写相关论文，到在课堂上积极展示个人观点，这些要求都可能因为听不懂课程内容或者不熟悉专业术语而让人产生动摇。而不同文化之间的差异也可能让学生在入学初期感到煎熬。尽管如此，我曾多次质疑自己为何要选择这条充满挑战的道路。然而，在抱怨之后，我意识到适应新环境是不可避免的，而我能做的就是积极应对。从最初的怀疑和困难，我逐渐转变为不惧困境的人，坚信总有一天我能够应对一切。或许，这就是上海纽约大学独特的魅力所在。 	 #纽约大学 #上海纽约大学 #学姐分享 #上海纽约大学前滩校区,2023-08-17,images/64dcd0b40000000010032ecc.jpg,avatars/64dcd0b40000000010032ecc.jpg,1,0,0,0,N/A,/search_result/64dcd0b40000000010032ecc?xsec_token=ABkqjNV9Itf2yVjoaDP4rGnGaZZq4dkxgGoEu56wjXRgw=&xsec_source=
6731810e000000001b0121ed,柚子学姐上岸啦,44,0,一张图对比：上纽大🆚昆山杜克，你选哪个,上纽&amp;昆杜25fall招生正式拉开帷幕，考虑中外合办院校的学弟学妹/家长朋友～是不是在上纽和昆杜之间难以抉择？ 申不申❓怎么申❓如何准备❓ 	 ✅招生范围： 1⃣️上纽：全国 2⃣️昆杜：22个省(区、市)分别为：北京、天津、河北、辽宁、吉林、上海、江苏、浙江、安徽、福建、山东、河南、湖北、湖南、广东、重庆、四川、陕西、江西、黑龙江、内蒙古和广西 	 ✅录取政策：无综评不录取、不接受luo分报考，但必须高考，不接受国际课程和offer置换 1⃣️上纽：分为A档（预录取），B档（待录取），淘汰 2⃣️昆杜：昆山杜克大学综合评价录取招生以541模式进行 	 ✅学校专业： 1⃣️上纽：19个本科专业（大二选）金融/经济/生物/神经/物理化学/计算机/数媒/数学等 2⃣️昆杜：14个本科专业（大二选）材料/数学/生物/健康/环境国际关系/数据/心理等 	 那么上海纽约大学、昆山杜克大学本科毕业，在国内求职的话算什么档次呢？欢迎已经就业💼的学长学姐们进来聊一聊～ and有中外合办相关问题欢迎si~ #中外合作办学  #本科  #本科留学  #计划内招生  #上海纽约大学  #昆山杜克大学  #高考  #中外合办大学,11-10 四川,images/6731810e000000001b0121ed.jpg,avatars/6731810e000000001b0121ed.jpg,1,0,0,0,N/A,/search_result/6731810e000000001b0121ed?xsec_token=ABSZqGJUO-Lj4qErd1yaT4k0_WaLSH2oQmwbmZr_p5Cpw=&xsec_source=
66d7008f000000001f01a232,11111e,292,0,上纽大的学长们进来聊,上海纽约大学毕业的学长们，请问本科学历在国内求职的话，算什么档次？大家找工作还顺利吗？#上纽 #商科 #中外合作,09-03,images/66d7008f000000001f01a232.jpg,avatars/66d7008f000000001f01a232.jpg,1,0,0,0,N/A,/search_result/66d7008f000000001f01a232?xsec_token=ABjkwxoAwdJMFhfLsZYVf6GxbVlSiaitiufir6lWEQ7kQ=&xsec_source=
64d9778d000000001701ad34,七斤芝士,1529,共 534 条评论,高考699放弃清北去上纽？,💜关于我： 我是2020年北京高考生，高考总分699，市第81名，放弃了清北，现在是上纽的大四学生，主修CS辅修Philosophy。因为这个暑假想通了很多事情，所以来写一写 	 💜有没有后悔过？ 实话实说，我大三有后悔过（希望学校别打我）两个原因：我那些去清北的朋友课上学的东西确实难；在上海以外找实习（比如北京）hr可能真的没听说过上纽哈哈哈哈 	 💜为什么又不后悔了？ 不后悔的首要契机是这个暑假的实习。以前担心自己没有清北的同学学的难所以质疑自己，但是碰到了一个超好的mentor，他自己是转码的，非常信任我，给我很正经的项目做。在这个过程中我发现我的学习能力其实很强，可以很快上手新的东西，在第一周就给团队里的同事做了pre讲了langchain。 而且有了实习之后，我也很快找到了下学期的非常好的软件公司的实习。我也有很多朋友在JP morgan这种big name。所以以前让我担心的现在没有必要忧虑了。 除此之外，往回追溯，上纽两年，nyu一年的经历让我变得自信开放了很多。我以前基本不在社交媒体上发自己的照片，因为觉得不好看，现在姐自信就完了。至于包容，我在上纽认识了各种各样优秀的人，他们不光是“学习好”。比如有国内大学的同学会问我同性恋相关问题，我“我有很好的朋友就是，我确实觉得这就是一个很正常的群体啊”。我很喜欢这样的自己。 另外，觉得我不适合清北哈哈哈哈。我高三有幸参加过清华的暑校和寒假学堂，遇到了来自全国各地优秀的人，也见识了清华的学术风格。但我是一个“爱玩”的人，希望以后有个不错的工作，同时快快乐乐的别被卷死，从这个角度看上纽确实给了我。 最后一点，在申请美研上，上纽不敢说一定比清北强，但至少可以放在一个level里（我还没申请 可以去看看历届的申请结果）。 	 💜什么人不适合上纽？ 如果你不打算出国 或毕业直接工作但不打算在上海发展，那去一个在你想发展的城市认可度高的国内大学，那我觉得这很合适。 我们家不算很有钱，没有豪车，不买奢侈品包包鞋子，但肯定也算不上缺钱，而且上纽当时给了我奖学金，我承认上纽学费不便宜，如果有压力很正常。 	 💜为什么不直接去nyu？ 我自己是高二才打算出国的，所以哈哈哈哈哈，太晚了。但我nyu的同学对上纽评价也都很高，so，一个学校的没必要非互相竞争哈 #上海纽约大学 #留学那些事 #高考,编辑于 2023-08-13,images/64d9778d000000001701ad34.jpg,avatars/64d9778d000000001701ad34.jpg,1,0,0,0,N/A,/search_result/64d9778d000000001701ad34?xsec_token=ABLqAUvTKxEV9l2gnoFEz6dO1SVwrUTgqTOH3SrVpWSz4=&xsec_source=
6750c3ca0000000007026fa3,pseudo,3,共 6 条评论,川普上台后上科大等新型双非本科去美读phd,想问问川普上台对上科大南科大西湖这种新型双非本科去美读phd有多少影响啊，还能去得成不，会不会不让办签证，或者revoke已经办好的f签 	 之所以问是因为感觉这几所的地位很玄学，一方面基本全是stem专业，科研主导，一方面title又不是985211，还有一些（有限的）国际交流，可能和上纽有些微的相似但是根本性质还是不一样。10043如果进一步扩大，可能会涵盖985211，但不知道会不会扩展到这几所新型双非 	 很多人来这些学校就是为了出国的，出不了的话只能拿双非本的文凭留在国内了挺慌的 	 （其实也能去港新，但是港新好像很看本科title，双非去申听说相当困难,编辑于 今天 16:07 美国,images/6750c3ca0000000007026fa3.jpg,avatars/6750c3ca0000000007026fa3.jpg,1,0,0,0,N/A,/search_result/6750c3ca0000000007026fa3?xsec_token=ABjwmuXAN-vJGtYrkA7z8H8WZFM1Da7ZgifLW2dbEafTc=&xsec_source=
664ebca600000000050078a5,安吉拉棒棒（站柜中,171,共 25 条评论,2024上纽大毕业💜从NYU捡到了一个男朋友🙄,之前总是很羡慕其他情侣一起毕业 没想到我也可以🥹！！ - 大一时疫情go local时认识的他一见钟情💘 然后半年后就开始艰苦的异国 这对于第一次恋爱的我超级痛苦 - 但后来我们尝试线上共学 在默默陪伴中一起努力进步 一起投实习，卷秋招 一起去世界各国旅行 一起养一只小兔子（虽然他时是云养🙄 最后终于一起毕业啦🎓！ - 毕业之后又要继续异国 希望我们能破除毕业即分手的魔咒🪄 给同在异国/即将异国的姐妹一点信心 - 同时我想说 异国并没有想象中那么可怕 反倒彼此能有很多独处的时间空间 留下见面时更激动人心的一刻🧑‍🤝‍🧑 而这些需要的是 两个彼此靠近的心 和在困难面前积极沟通面对的态度💖 	 #上海纽约大学 #纽约大学 #毕业 #毕业分手季 #异国恋 #毕业情侣 #异国恋情侣日常 #nyush,编辑于 05-22,images/664ebca600000000050078a5.jpg,avatars/664ebca600000000050078a5.jpg,1,0,0,0,N/A,/search_result/664ebca600000000050078a5?xsec_token=ABJ5wq4QQbOfs71-6gfrlg0_rNvYVf2n0js5gbNy9svBU=&xsec_source=
674cafaa000000000203aced,上纽花园,8,0,🎉在小红书获得的阅读量破10万啦❗️,🎉 阅读量破10万大关！ 感谢每一位支持的小伙伴！🚀✨ 你们的每一次点击，都是对我们最大的鼓励！💖 接下来，我们会继续努力，带来更多精彩内容！🌈 #上纽花园 #NYU上海校园店 #上纽大校园店 #阅读量破10万 #我和小红书的故事,编辑于 昨天 18:23 上海,images/674cafaa000000000203aced.jpg,avatars/674cafaa000000000203aced.jpg,1,0,0,0,N/A,/search_result/674cafaa000000000203aced?xsec_token=ABunotONkZHlFv-PNQCyKHqmzwcdBuAw_qUL8n1gJYHEc=&xsec_source=
67492679000000000202a8ab,小红薯739E1FA6,356,共 175 条评论,上纽学习氛围怎么样？,上纽学习氛围浓吗？毕竟富家子弟那么多，工薪阶层子女就算考上了能适应吗？#中外合作办学 #上海纽约大学 #西交利物浦大学 #学习氛围的重要性 #上纽学习氛围如何？,5 天前 上海,images/67492679000000000202a8ab.jpg,avatars/67492679000000000202a8ab.jpg,1,0,0,0,N/A,/search_result/67492679000000000202a8ab?xsec_token=AB_A3M3QrcgzUaTDl8_1rK1tRuJ5TDN6xWnHKZw9RyEPA=&xsec_source=
66d8f3fc000000001f03ac24,月亮的六个便士,58,0,2024年了还有人觉得上海纽约大学是二本水平,总结：能欣赏的自会欣赏，不欣赏的，爱来不来 	 吵这个话题的帖子，我从大一看到工作，其实没什么好吵的，上纽每年的升学就业报告都会发公众号，什么水平看一看就知道了 	 最近出国的形势没有很好，上纽又是一个很合适的读研跳板，所以近几年学生质量不是很稳定，会出现一些评论里提到的高考很低分去上纽的情况，但是这不影响头部学生的质量，每年都会有不少人放弃清北交复来上纽，这个是客观事实没什么好吵的，我当年高考没有考很好勉强够到了交复的分数线，但是你让我选100次，我也不会放弃上纽去交复（或者华师大/同济比较好的专业），每个人想法不一样，但是至少我认为从长远来看，毕业生的出路和学到的东西，上纽是优于头部985的 	 你要是不认可请随意，上纽每年就几百号人，也不适合每个中国宝宝的体质 #上纽 #上海纽约大学 #中外合作办学,09-04,images/66d8f3fc000000001f03ac24.jpg,avatars/66d8f3fc000000001f03ac24.jpg,1,0,0,0,N/A,/search_result/66d8f3fc000000001f03ac24?xsec_token=ABtaxtLOvhScTiupvzt__-vWP9fQpHlR7YwUGYvK6nqRE=&xsec_source=
674f2c97000000000702b7aa,升学不焦虑,2,0,中外合作大学顶流：上海纽约VS昆山杜克,作为中外合作大学顶流的上海纽约大学和昆山杜克大学， 2025年招生已经启动啦！ 上纽和昆杜均只通过综合评价招生录取，有意向的小伙伴们不要错过申请了！ 	 上纽和昆杜怎么选？一图对比两所院校招录信息，家长和考生可结合自身具体情况来选择。 有任何困惑疑问，都可以留言哦 	 ﻿#广东高考﻿ ﻿#广州高中﻿ ﻿#升学规划﻿ ﻿#上海纽约大学﻿ ﻿#昆山杜克大学﻿ ﻿#中外合作办学﻿ ﻿#综合评价﻿ ﻿#高考志愿﻿,昨天 18:00 广东,images/674f2c97000000000702b7aa.jpg,avatars/674f2c97000000000702b7aa.jpg,1,0,0,0,N/A,/search_result/674f2c97000000000702b7aa?xsec_token=ABkiqMl2Wkrzew1wXNuuODi5HYFyJ67LjWhRYtvScLMWM=&xsec_source=
